country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides_per_100k
Brazil,2010,1,2,2586,24501254,10.55,Brazil2010,0.737,"2,208,871,646,203",12161,Generation X,10.55456181957054
Brazil,2010,1,0,1288,17726866,7.27,Brazil2010,0.737,"2,208,871,646,203",12161,Millenials,7.265807729352723
Brazil,2010,0,2,835,26004856,3.21,Brazil2010,0.737,"2,208,871,646,203",12161,Generation X,3.210938756976774
Brazil,2010,0,4,339,12605588,2.69,Brazil2010,0.737,"2,208,871,646,203",12161,Silent,2.689283514580994
Brazil,2010,0,5,79,2940677,2.69,Brazil2010,0.737,"2,208,871,646,203",12161,Silent,2.6864562139942607
Brazil,2010,0,1,404,17054489,2.37,Brazil2010,0.737,"2,208,871,646,203",12161,Generation X,2.3688777775751593
Brazil,2010,0,0,368,17237481,2.13,Brazil2010,0.737,"2,208,871,646,203",12161,Millenials,2.1348827012485176
Brazil,2010,1,3,56,17242386,0.32,Brazil2010,0.737,"2,208,871,646,203",12161,Generation Z,0.32478103668483005
Brazil,2010,0,3,48,16596829,0.29,Brazil2010,0.737,"2,208,871,646,203",12161,Generation Z,0.28921187294271694
Brazil,2011,1,5,352,2002447,17.58,Brazil2011,0.742,"2,616,201,578,192",14245,Silent,17.57849271416422
Brazil,2011,1,4,1323,11208705,11.8,Brazil2011,0.742,"2,616,201,578,192",14245,Boomers,11.803326075581435
Brazil,2011,1,1,1907,17249585,11.06,Brazil2011,0.742,"2,616,201,578,192",14245,Millenials,11.055338432779687
Brazil,2011,1,2,2754,24975171,11.03,Brazil2011,0.742,"2,616,201,578,192",14245,Generation X,11.026951527178733
Brazil,2011,1,0,1335,17674787,7.55,Brazil2011,0.742,"2,616,201,578,192",14245,Millenials,7.553132040572823
Brazil,2011,0,2,805,26488792,3.04,Brazil2011,0.742,"2,616,201,578,192",14245,Generation X,3.0390211829969442
Brazil,2011,0,4,352,13063915,2.69,Brazil2011,0.742,"2,616,201,578,192",14245,Boomers,2.6944449653874813
Brazil,2011,0,0,413,17180849,2.4,Brazil2011,0.742,"2,616,201,578,192",14245,Millenials,2.4038392980463303
Brazil,2011,0,1,400,17253232,2.32,Brazil2011,0.742,"2,616,201,578,192",14245,Millenials,2.3184061977489203
Brazil,2011,0,5,71,3110432,2.28,Brazil2011,0.742,"2,616,201,578,192",14245,Silent,2.2826411250913057
Brazil,2011,1,3,63,17044425,0.37,Brazil2011,0.742,"2,616,201,578,192",14245,Generation Z,0.3696223251884414
Brazil,2011,0,3,47,16404101,0.29,Brazil2011,0.742,"2,616,201,578,192",14245,Generation Z,0.2865137199533214
Brazil,2012,1,5,376,2123165,17.71,Brazil2012,0.746,"2,465,188,674,415",13283,Silent,17.70941024366924
Brazil,2012,1,4,1458,11612925,12.55,Brazil2012,0.746,"2,465,188,674,415",13283,Boomers,12.554976459419137
Brazil,2012,1,2,2885,25463652,11.33,Brazil2012,0.746,"2,465,188,674,415",13283,Generation X,11.329875227638205
Brazil,2012,1,1,1930,17418954,11.08,Brazil2012,0.746,"2,465,188,674,415",13283,Millenials,11.079884590085031
Brazil,2012,1,0,1313,17644319,7.44,Brazil2012,0.746,"2,465,188,674,415",13283,Millenials,7.441488674059906
Brazil,2012,0,2,877,26979566,3.25,Brazil2012,0.746,"2,465,188,674,415",13283,Generation X,3.250608256633928
Brazil,2012,0,4,418,13532752,3.09,Brazil2012,0.746,"2,465,188,674,415",13283,Boomers,3.088802632310117
Brazil,2012,0,1,455,17398447,2.62,Brazil2012,0.746,"2,465,188,674,415",13283,Millenials,2.6151759407032134
Brazil,2012,0,5,80,3285641,2.43,Brazil2012,0.746,"2,465,188,674,415",13283,Silent,2.4348369161451298
Brazil,2012,0,0,383,17145894,2.23,Brazil2012,0.746,"2,465,188,674,415",13283,Millenials,2.23377095414214
Brazil,2012,1,3,79,16810876,0.47,Brazil2012,0.746,"2,465,188,674,415",13283,Generation Z,0.4699338690024244
Brazil,2012,0,3,41,16175024,0.25,Brazil2012,0.746,"2,465,188,674,415",13283,Generation Z,0.25347721276951424
Brazil,2013,1,5,370,2240434,16.51,Brazil2013,0.752,"2,472,806,919,902",13191,Silent,16.514657427980474
Brazil,2013,1,4,1474,12036068,12.25,Brazil2013,0.752,"2,472,806,919,902",13191,Boomers,12.246524363272124
Brazil,2013,1,2,3053,25965164,11.76,Brazil2013,0.752,"2,472,806,919,902",13191,Generation X,11.758061686034411
Brazil,2013,1,1,2004,17534209,11.43,Brazil2013,0.752,"2,472,806,919,902",13191,Millenials,11.429086992176266
Brazil,2013,1,0,1317,17627508,7.47,Brazil2013,0.752,"2,472,806,919,902",13191,Millenials,7.4712772786714945
Brazil,2013,0,2,897,27475364,3.26,Brazil2013,0.752,"2,472,806,919,902",13191,Generation X,3.264742916599758
Brazil,2013,0,4,433,14022927,3.09,Brazil2013,0.752,"2,472,806,919,902",13191,Boomers,3.08780042854106
Brazil,2013,0,5,88,3462431,2.54,Brazil2013,0.752,"2,472,806,919,902",13191,Silent,2.541566893318596
Brazil,2013,0,1,393,17492228,2.25,Brazil2013,0.752,"2,472,806,919,902",13191,Millenials,2.246712082646076
Brazil,2013,0,0,362,17123318,2.11,Brazil2013,0.752,"2,472,806,919,902",13191,Millenials,2.1140762555481363
Brazil,2013,1,3,72,16555477,0.43,Brazil2013,0.752,"2,472,806,919,902",13191,Generation Z,0.43490139245157355
Brazil,2013,0,3,50,15923724,0.31,Brazil2013,0.752,"2,472,806,919,902",13191,Generation Z,0.31399690172977124
Brazil,2014,1,5,390,2349303,16.6,Brazil2014,0.755,"2,455,993,625,159",12975,Silent,16.600668368448
Brazil,2014,1,4,1534,12492114,12.28,Brazil2014,0.755,"2,455,993,625,159",12975,Boomers,12.279747046816896
Brazil,2014,1,2,3050,26475231,11.52,Brazil2014,0.755,"2,455,993,625,159",12975,Generation X,11.520201655653164
Brazil,2014,1,1,1982,17601477,11.26,Brazil2014,0.755,"2,455,993,625,159",12975,Millenials,11.260418656911577
Brazil,2014,1,0,1358,17606681,7.71,Brazil2014,0.755,"2,455,993,625,159",12975,Millenials,7.71298122570631
Brazil,2014,0,2,871,27971096,3.11,Brazil2014,0.755,"2,455,993,625,159",12975,Generation X,3.1139287498780885
Brazil,2014,0,4,389,14550395,2.67,Brazil2014,0.755,"2,455,993,625,159",12975,Boomers,2.6734669402445776
Brazil,2014,0,1,457,17539955,2.61,Brazil2014,0.755,"2,455,993,625,159",12975,Millenials,2.605479888631413
Brazil,2014,0,5,83,3634999,2.28,Brazil2014,0.755,"2,455,993,625,159",12975,Silent,2.2833568867556773
Brazil,2014,0,0,371,17094729,2.17,Brazil2014,0.755,"2,455,993,625,159",12975,Millenials,2.1702596162828907
Brazil,2014,1,3,84,16299015,0.52,Brazil2014,0.755,"2,455,993,625,159",12975,Generation Z,0.5153685667508129
Brazil,2014,0,3,62,15670559,0.4,Brazil2014,0.755,"2,455,993,625,159",12975,Generation Z,0.39564638376971745
Brazil,2015,1,5,470,2448560,19.19,Brazil2015,,"1,802,214,373,741",9431,Silent,19.194955402358936
Brazil,2015,1,4,1693,12987357,13.04,Brazil2015,,"1,802,214,373,741",9431,Boomers,13.035754695893862
Brazil,2015,1,2,3238,26989063,12.0,Brazil2015,,"1,802,214,373,741",9431,Generation X,11.997452449534835
Brazil,2015,1,1,1897,17625976,10.76,Brazil2015,,"1,802,214,373,741",9431,Millenials,10.762524583035855
Brazil,2015,1,0,1389,17569045,7.91,Brazil2015,,"1,802,214,373,741",9431,Millenials,7.905950494178824
Brazil,2015,0,2,910,28461855,3.2,Brazil2015,,"1,802,214,373,741",9431,Generation X,3.1972617385620157
Brazil,2015,0,4,479,15122216,3.17,Brazil2015,,"1,802,214,373,741",9431,Boomers,3.1675251828171214
Brazil,2015,0,1,466,17546090,2.66,Brazil2015,,"1,802,214,373,741",9431,Millenials,2.6558623602181455
Brazil,2015,0,5,89,3802086,2.34,Brazil2015,,"1,802,214,373,741",9431,Silent,2.340820276027423
Brazil,2015,0,0,397,17047218,2.33,Brazil2015,,"1,802,214,373,741",9431,Millenials,2.3288257356713573
Brazil,2015,1,3,79,16057040,0.49,Brazil2015,,"1,802,214,373,741",9431,Generation Z,0.49199603413829696
Brazil,2015,0,3,56,15430579,0.36,Brazil2015,,"1,802,214,373,741",9431,Generation Z,0.3629157402324307
Bulgaria,1985,1,5,218,166200,131.17,Bulgaria1985,0.686,"17,155,421,053",2044,G.I. Generation,131.16726835138388
Bulgaria,1985,0,5,94,222700,42.21,Bulgaria1985,0.686,"17,155,421,053",2044,G.I. Generation,42.209250112258644
Bulgaria,1985,1,4,345,881600,39.13,Bulgaria1985,0.686,"17,155,421,053",2044,G.I. Generation,39.13339382940109
Bulgaria,1985,1,2,278,1217500,22.83,Bulgaria1985,0.686,"17,155,421,053",2044,Silent,22.833675564681723
Bulgaria,1985,0,4,168,952200,17.64,Bulgaria1985,0.686,"17,155,421,053",2044,G.I. Generation,17.643352236925015
Bulgaria,1985,1,1,105,624800,16.81,Bulgaria1985,0.686,"17,155,421,053",2044,Boomers,16.805377720870677
Bulgaria,1985,1,0,77,603600,12.76,Bulgaria1985,0.686,"17,155,421,053",2044,Generation X,12.756792577866136
Bulgaria,1985,0,2,91,1228400,7.41,Bulgaria1985,0.686,"17,155,421,053",2044,Silent,7.408010420058613
Bulgaria,1985,0,1,36,619200,5.81,Bulgaria1985,0.686,"17,155,421,053",2044,Boomers,5.813953488372094
Bulgaria,1985,0,0,31,575700,5.38,Bulgaria1985,0.686,"17,155,421,053",2044,Generation X,5.384749001215911
Bulgaria,1985,1,3,11,667800,1.65,Bulgaria1985,0.686,"17,155,421,053",2044,Generation X,1.6471997604073076
Bulgaria,1985,0,3,2,632800,0.32,Bulgaria1985,0.686,"17,155,421,053",2044,Generation X,0.31605562579013907
Bulgaria,1986,1,5,172,165700,103.8,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation,103.80205190102595
Bulgaria,1986,0,5,96,223100,43.03,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation,43.03003137606454
Bulgaria,1986,1,4,314,881400,35.63,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation,35.62514181983208
Bulgaria,1986,1,2,290,1217600,23.82,Bulgaria1986,,"20,249,294,118",2413,Silent,23.817345597897503
Bulgaria,1986,1,1,123,624900,19.68,Bulgaria1986,,"20,249,294,118",2413,Boomers,19.683149303888623
Bulgaria,1986,0,4,184,951900,19.33,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation,19.329761529572437
Bulgaria,1986,1,0,64,603700,10.6,Bulgaria1986,,"20,249,294,118",2413,Generation X,10.601292032466457
Bulgaria,1986,0,2,92,1228100,7.49,Bulgaria1986,,"20,249,294,118",2413,Silent,7.491246641153
Bulgaria,1986,0,0,38,575900,6.6,Bulgaria1986,,"20,249,294,118",2413,Generation X,6.59836777218267
Bulgaria,1986,0,1,20,618800,3.23,Bulgaria1986,,"20,249,294,118",2413,Boomers,3.2320620555914674
Bulgaria,1986,1,3,12,667500,1.8,Bulgaria1986,,"20,249,294,118",2413,Generation X,1.797752808988764
Bulgaria,1986,0,3,3,632900,0.47,Bulgaria1986,,"20,249,294,118",2413,Generation X,0.47400853215357874
Bulgaria,1987,1,5,228,172900,131.87,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation,131.86813186813185
Bulgaria,1987,0,5,101,238800,42.29,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation,42.29480737018426
Bulgaria,1987,1,4,346,849500,40.73,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation,40.72984108298999
Bulgaria,1987,1,2,283,1181700,23.95,Bulgaria1987,,"28,101,000,000",3355,Silent,23.94854870102395
Bulgaria,1987,0,4,177,946200,18.71,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation,18.706404565630947
Bulgaria,1987,1,1,110,634200,17.34,Bulgaria1987,,"28,101,000,000",3355,Boomers,17.344686218858403
Bulgaria,1987,1,0,81,619800,13.07,Bulgaria1987,,"28,101,000,000",3355,Generation X,13.068731848983543
Bulgaria,1987,0,2,81,1197400,6.76,Bulgaria1987,,"28,101,000,000",3355,Silent,6.764656756305329
Bulgaria,1987,0,0,35,595300,5.88,Bulgaria1987,,"28,101,000,000",3355,Generation X,5.879388543591467
Bulgaria,1987,0,1,28,625200,4.48,Bulgaria1987,,"28,101,000,000",3355,Boomers,4.478566858605246
Bulgaria,1987,1,3,15,674100,2.23,Bulgaria1987,,"28,101,000,000",3355,Generation X,2.2251891410769917
Bulgaria,1987,0,3,7,640300,1.09,Bulgaria1987,,"28,101,000,000",3355,Generation X,1.0932375449008278
Bulgaria,1988,1,5,204,172700,118.12,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation,118.12391430225824
Bulgaria,1988,0,5,102,241000,42.32,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation,42.32365145228216
Bulgaria,1988,1,4,345,860200,40.11,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation,40.106951871657756
Bulgaria,1988,1,2,278,1180000,23.56,Bulgaria1988,,"22,555,941,176",2688,Silent,23.559322033898304
Bulgaria,1988,0,4,165,962400,17.14,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation,17.144638403990026
Bulgaria,1988,1,1,99,629400,15.73,Bulgaria1988,,"22,555,941,176",2688,Boomers,15.72926596758818
Bulgaria,1988,1,0,78,624000,12.5,Bulgaria1988,,"22,555,941,176",2688,Generation X,12.5
Bulgaria,1988,0,2,79,1197300,6.6,Bulgaria1988,,"22,555,941,176",2688,Silent,6.598179236615719
Bulgaria,1988,0,1,39,620000,6.29,Bulgaria1988,,"22,555,941,176",2688,Boomers,6.290322580645161
Bulgaria,1988,0,0,37,598100,6.19,Bulgaria1988,,"22,555,941,176",2688,Generation X,6.186256478849691
Bulgaria,1988,1,3,21,669200,3.14,Bulgaria1988,,"22,555,941,176",2688,Generation X,3.1380753138075317
Bulgaria,1988,0,3,5,635500,0.79,Bulgaria1988,,"22,555,941,176",2688,Generation X,0.7867820613690008
Bulgaria,1989,1,5,213,174000,122.41,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation,122.41379310344827
Bulgaria,1989,1,4,345,869600,39.67,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation,39.67341306347746
Bulgaria,1989,0,5,95,244200,38.9,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation,38.9025389025389
Bulgaria,1989,1,2,289,1177800,24.54,Bulgaria1989,,"21,988,444,444",2617,Silent,24.53727288164374
Bulgaria,1989,0,4,171,977600,17.49,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation,17.491816693944354
Bulgaria,1989,1,1,107,623900,17.15,Bulgaria1989,,"21,988,444,444",2617,Boomers,17.150184324410965
Bulgaria,1989,1,0,69,633700,10.89,Bulgaria1989,,"21,988,444,444",2617,Generation X,10.888433012466466
Bulgaria,1989,0,2,83,1196400,6.94,Bulgaria1989,,"21,988,444,444",2617,Silent,6.937479103978602
Bulgaria,1989,0,0,39,606700,6.43,Bulgaria1989,,"21,988,444,444",2617,Generation X,6.428218229767595
Bulgaria,1989,0,1,28,614200,4.56,Bulgaria1989,,"21,988,444,444",2617,Boomers,4.558775643112993
Bulgaria,1989,1,3,18,659300,2.73,Bulgaria1989,,"21,988,444,444",2617,Generation X,2.7301683603822235
Bulgaria,1989,0,3,3,625800,0.48,Bulgaria1989,,"21,988,444,444",2617,Generation X,0.47938638542665385
Bulgaria,1990,1,5,174,179200,97.1,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation,97.09821428571429
Bulgaria,1990,0,5,98,252100,38.87,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation,38.87346291154304
Bulgaria,1990,1,4,294,873400,33.66,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation,33.66155255324021
Bulgaria,1990,1,2,242,1177100,20.56,Bulgaria1990,0.695,"20,632,090,909",2451,Silent,20.559000934500045
Bulgaria,1990,1,1,106,617000,17.18,Bulgaria1990,0.695,"20,632,090,909",2451,Boomers,17.179902755267424
Bulgaria,1990,0,4,161,986100,16.33,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation,16.32694452895244
Bulgaria,1990,1,0,90,646500,13.92,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X,13.921113689095128
Bulgaria,1990,0,2,86,1197400,7.18,Bulgaria1990,0.695,"20,632,090,909",2451,Silent,7.182228161015534
Bulgaria,1990,0,1,30,606700,4.94,Bulgaria1990,0.695,"20,632,090,909",2451,Boomers,4.944783253667381
Bulgaria,1990,0,0,26,618000,4.21,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X,4.207119741100324
Bulgaria,1990,1,3,14,649200,2.16,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X,2.1565003080714726
Bulgaria,1990,0,3,2,615800,0.32,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X,0.32478077297823965
Bulgaria,1991,1,5,203,176700,114.88,Bulgaria1991,,"10,943,548,387",1298,G.I. Generation,114.88398415393321
Bulgaria,1991,1,4,306,880600,34.75,Bulgaria1991,,"10,943,548,387",1298,Silent,34.74903474903475
Bulgaria,1991,0,5,74,250600,29.53,Bulgaria1991,,"10,943,548,387",1298,G.I. Generation,29.529130087789305
Bulgaria,1991,1,2,289,1180500,24.48,Bulgaria1991,,"10,943,548,387",1298,Boomers,24.481152054214313
Bulgaria,1991,0,4,188,999700,18.81,Bulgaria1991,,"10,943,548,387",1298,Silent,18.805641692507752
Bulgaria,1991,1,1,111,608100,18.25,Bulgaria1991,,"10,943,548,387",1298,Boomers,18.253576714356193
Bulgaria,1991,1,0,80,659600,12.13,Bulgaria1991,,"10,943,548,387",1298,Generation X,12.12856276531231
Bulgaria,1991,0,2,69,1202100,5.74,Bulgaria1991,,"10,943,548,387",1298,Boomers,5.739955078612428
Bulgaria,1991,0,1,23,596900,3.85,Bulgaria1991,,"10,943,548,387",1298,Boomers,3.8532417490366893
Bulgaria,1991,0,0,23,630000,3.65,Bulgaria1991,,"10,943,548,387",1298,Generation X,3.6507936507936507
Bulgaria,1991,1,3,12,639800,1.88,Bulgaria1991,,"10,943,548,387",1298,Millenials,1.8755861206627071
Bulgaria,1991,0,3,6,607300,0.99,Bulgaria1991,,"10,943,548,387",1298,Millenials,0.9879795817553103
Bulgaria,1992,1,5,206,164500,125.23,Bulgaria1992,,"10,350,515,464",1287,G.I. Generation,125.22796352583588
Bulgaria,1992,0,5,104,234600,44.33,Bulgaria1992,,"10,350,515,464",1287,G.I. Generation,44.3307757885763
Bulgaria,1992,1,4,367,874400,41.97,Bulgaria1992,,"10,350,515,464",1287,Silent,41.97163769441903
Bulgaria,1992,1,2,319,1126700,28.31,Bulgaria1992,,"10,350,515,464",1287,Boomers,28.312771811484865
Bulgaria,1992,1,1,112,560600,19.98,Bulgaria1992,,"10,350,515,464",1287,Boomers,19.978594363182307
Bulgaria,1992,0,4,166,995100,16.68,Bulgaria1992,,"10,350,515,464",1287,Silent,16.68174052859009
Bulgaria,1992,1,0,98,626200,15.65,Bulgaria1992,,"10,350,515,464",1287,Generation X,15.649952091983392
Bulgaria,1992,0,2,81,1154800,7.01,Bulgaria1992,,"10,350,515,464",1287,Boomers,7.014201593349498
Bulgaria,1992,0,1,27,552500,4.89,Bulgaria1992,,"10,350,515,464",1287,Boomers,4.886877828054298
Bulgaria,1992,0,0,29,601100,4.82,Bulgaria1992,,"10,350,515,464",1287,Generation X,4.824488437863916
Bulgaria,1992,1,3,6,591000,1.02,Bulgaria1992,,"10,350,515,464",1287,Millenials,1.015228426395939
Bulgaria,1992,0,3,4,560000,0.71,Bulgaria1992,,"10,350,515,464",1287,Millenials,0.7142857142857143
Bulgaria,1993,1,5,141,156400,90.15,Bulgaria1993,,"10,829,710,145",1354,G.I. Generation,90.153452685422
Bulgaria,1993,0,5,96,225400,42.59,Bulgaria1993,,"10,829,710,145",1354,G.I. Generation,42.59094942324756
Bulgaria,1993,1,4,351,879900,39.89,Bulgaria1993,,"10,829,710,145",1354,Silent,39.890896692805995
Bulgaria,1993,1,2,308,1122800,27.43,Bulgaria1993,,"10,829,710,145",1354,Boomers,27.43142144638404
Bulgaria,1993,1,1,116,554600,20.92,Bulgaria1993,,"10,829,710,145",1354,Boomers,20.915975477821853
Bulgaria,1993,0,4,197,1008800,19.53,Bulgaria1993,,"10,829,710,145",1354,Silent,19.528152260111025
Bulgaria,1993,1,0,97,628100,15.44,Bulgaria1993,,"10,829,710,145",1354,Generation X,15.443400732367458
Bulgaria,1993,0,1,45,545500,8.25,Bulgaria1993,,"10,829,710,145",1354,Boomers,8.249312557286892
Bulgaria,1993,0,2,72,1154100,6.24,Bulgaria1993,,"10,829,710,145",1354,Boomers,6.238627501949571
Bulgaria,1993,0,0,34,602700,5.64,Bulgaria1993,,"10,829,710,145",1354,Generation X,5.641280902604945
Bulgaria,1993,1,3,10,576500,1.73,Bulgaria1993,,"10,829,710,145",1354,Millenials,1.7346053772766696
Bulgaria,1993,0,3,3,546200,0.55,Bulgaria1993,,"10,829,710,145",1354,Millenials,0.5492493592090809
Bulgaria,1994,1,5,175,155600,112.47,Bulgaria1994,,"9,697,416,974",1213,G.I. Generation,112.46786632390746
Bulgaria,1994,1,4,364,876800,41.51,Bulgaria1994,,"9,697,416,974",1213,Silent,41.51459854014599
Bulgaria,1994,0,5,86,225000,38.22,Bulgaria1994,,"9,697,416,974",1213,G.I. Generation,38.22222222222222
Bulgaria,1994,1,2,329,1125000,29.24,Bulgaria1994,,"9,697,416,974",1213,Boomers,29.244444444444447
Bulgaria,1994,0,4,160,1013800,15.78,Bulgaria1994,,"9,697,416,974",1213,Silent,15.782205563227462
Bulgaria,1994,1,1,87,558000,15.59,Bulgaria1994,,"9,697,416,974",1213,Boomers,15.591397849462366
Bulgaria,1994,1,0,84,629400,13.35,Bulgaria1994,,"9,697,416,974",1213,Generation X,13.34604385128694
Bulgaria,1994,0,2,103,1158400,8.89,Bulgaria1994,,"9,697,416,974",1213,Boomers,8.89157458563536
Bulgaria,1994,0,1,33,547900,6.02,Bulgaria1994,,"9,697,416,974",1213,Boomers,6.022996897244022
Bulgaria,1994,0,0,30,602800,4.98,Bulgaria1994,,"9,697,416,974",1213,Generation X,4.976775049767751
Bulgaria,1994,1,3,9,566000,1.59,Bulgaria1994,,"9,697,416,974",1213,Millenials,1.5901060070671378
Bulgaria,1994,0,3,4,536800,0.75,Bulgaria1994,,"9,697,416,974",1213,Millenials,0.7451564828614009
Bulgaria,1995,1,5,169,161300,104.77,Bulgaria1995,0.696,"13,063,422,619",1636,G.I. Generation,104.77371357718536
Bulgaria,1995,1,4,349,866200,40.29,Bulgaria1995,0.696,"13,063,422,619",1636,Silent,40.29092588316786
Bulgaria,1995,0,5,83,233300,35.58,Bulgaria1995,0.696,"13,063,422,619",1636,G.I. Generation,35.576510930132876
Bulgaria,1995,1,2,307,1127000,27.24,Bulgaria1995,0.696,"13,063,422,619",1636,Boomers,27.240461401952086
Bulgaria,1995,0,4,184,1009300,18.23,Bulgaria1995,0.696,"13,063,422,619",1636,Silent,18.230456752204496
Bulgaria,1995,1,1,101,562200,17.97,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X,17.965136961935254
Bulgaria,1995,1,0,87,627900,13.86,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X,13.855709507883422
Bulgaria,1995,0,2,79,1162300,6.8,Bulgaria1995,0.696,"13,063,422,619",1636,Boomers,6.79686827841349
